steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
67210	5170	43764.216688871384	0.06957589559693401	0.07020145371107255	0.0058483586921853755	0.07714329825857437	0.06170509505513725	0.03968882	1.8545784	0.000495120651612524	-0.017989445365965365	42336	-2.606111082492646e-08
67301	5177	43816.28873133659	0.06743730239279654	0.06648144519903633	0.003947814521643518	0.07232131759171036	0.06328891582982102	0.040606234	1.854927	0.00048532667322433555	-0.006961394064128399	42399	6.709576847452325e-07
67405	5185	43873.05952048302	0.07105651179206379	0.0717812662762733	0.005085682910422791	0.07821820536950613	0.06540610138957909	0.041145813	1.8551396	0.0004582322140049655	-0.017397969495505095	42462	-5.244617360400383e-07
67509	5193	43929.7977809906	0.06755760575947488	0.06913939121479681	0.006630071796279469	0.07556802941326464	0.05906236328951932	0.04103277	1.8554739	0.0004625855818449054	-0.0014997979858890175	42525	8.832590875573754e-05
67600	5200	43982.07395911217	0.06753717475842355	0.06647827863204694	0.002133838189226723	0.07073896004662136	0.06540054291083734	0.040588655	1.855763	0.0004580838026595302	0.0005258317803964018	42588	-6.553027569466963e-07
67704	5208	44038.56651687622	0.07469072603044304	0.07500170427009505	0.0040181605752069895	0.08091022993002835	0.0702047051976162	0.04052302	1.8561988	0.0004469362416421063	0.020604972429573536	42651	-4.841496803464906e-07
67808	5216	44094.84292888641	0.07181845104237271	0.07339669129766792	0.00635798861914381	0.08039911867140571	0.06328718452250184	0.040010452	1.8563561	0.00044532566345878877	0.009253960493952036	42714	4.947972261470923e-06
67912	5224	44151.15092587471	0.07137756280597524	0.07287393815689062	0.0023088590593249984	0.07340318690632563	0.0686014130610901	0.039893042	1.8565542	0.0003953929926501587	-0.00013557134196162223	42777	0.0009971534382323677
68003	5231	44203.94671559334	0.07107344704673979	0.07179993538071783	0.007733217852229921	0.08036662003143699	0.06012659989862195	0.040321663	1.856729	0.0004424656646733638	0.018758278619498015	42840	3.9121194872482334e-07
68107	5239	44260.269339084625	0.06811060876066519	0.06221999331063803	0.01010058024577769	0.07985743865575498	0.05852355518528837	0.039790776	1.8568898	0.000478193588060094	0.005288960821926594	42903	-1.0952910844963526e-07
68211	5247	44316.77319550514	0.07063487426906084	0.0712672268264	0.005598758888994186	0.0793012100940507	0.0653963365352579	0.038692456	1.8573198	0.0004297203604073729	-0.007378160450607538	42966	2.5351037158394263e-07
68302	5254	44368.91081261635	0.07094402863249329	0.07073865626955163	0.0036654516866384784	0.07606050176941422	0.06699684227256594	0.038390562	1.8576411	0.00044747009058482946	0.004636049158871174	43029	0.00019027510260449798
68406	5262	44425.55970811844	0.069669242176851	0.06860528256345938	0.0031931791491080605	0.07286698556498586	0.06541593232836358	0.038356673	1.8579963	0.0004761245170084294	-0.006260956376791	43092	-2.7972555061150928e-06
68510	5270	44482.26992845535	0.07266109579172819	0.07285145589736804	0.00356056428190132	0.07715727062357929	0.06912409477598934	0.038262837	1.8585294	0.000489496031368617	-0.002094512693583965	43155	4.788719798587415e-05
68601	5277	44534.91994333267	0.06956798561463452	0.0707351647232479	0.0036987606434897447	0.07394400397927227	0.06434932971063496	0.038531817	1.8590528	0.0005927980208070948	0.007540988251566887	43218	6.826523517178273e-05
68705	5285	44591.193086624146	0.06915454633960504	0.06806521281411126	0.007026645067500894	0.07984431503884412	0.0611782062479376	0.037999675	1.8592608	0.0004843728012929205	0.014704734347760677	43281	-3.6651892523886787e-05
68809	5293	44647.63219666481	0.07384288382550948	0.07126405657592072	0.0053683291985061315	0.07983011690034815	0.06807481088253844	0.03803714	1.8592268	0.00042917468192172237	-0.011016218978911639	43344	6.144788122774969e-09
68900	5300	44699.97989177704	0.07427093225003012	0.07447295681689671	0.005356176413556301	0.07983984094364815	0.06861027899135612	0.038271178	1.8592867	0.0004456054905313067	-0.005934932082891464	43407	-7.188429873572488e-08
69004	5308	44756.73163676262	0.06978666932237232	0.0696603801138786	0.0060747235948078555	0.07556151435691044	0.060620241565847645	0.038072318	1.8591474	0.00044247300684219226	0.010574846062809229	43470	1.903749831111412e-07
69108	5316	44813.417088508606	0.06882466873496927	0.07126194456303617	0.006384592595437857	0.07552802925266587	0.06011597262204561	0.037990417	1.858848	0.0004693709414277691	-0.003856811299920082	43533	-1.7919375960850914e-07
69212	5324	44870.302691459656	0.07148712123854183	0.07394115172777657	0.005096418437923215	0.07661539338439383	0.06434938677827298	0.03893767	1.858387	0.0004706556677410845	-0.032098642475903036	43596	1.764220911582015e-07
69303	5331	44922.270738363266	0.06913682014635744	0.06701095673353176	0.003129718897439245	0.07393079119603092	0.06699932464614074	0.03858356	1.8580608	0.0004487714129209053	-0.0181347936950624	43659	-1.7278290942446262e-06
69407	5339	44978.56304860115	0.07609192989958997	0.07607760360104637	0.007595212320886276	0.08412276958400902	0.06699928769070444	0.03813325	1.8579367	0.0004273681479389779	-0.019910565577447414	43722	-1.4146035054452e-07
69511	5347	45034.869740486145	0.0695748420066749	0.0685905396906209	0.0071067553813237705	0.08145144247483693	0.06274791930321362	0.03813548	1.8578368	0.00043890157423447817	-0.024724260736256838	43785	1.0029531727351326e-07
69602	5354	45087.15122175217	0.06957298834884852	0.07233086605393331	0.006622459958789224	0.07606860166654116	0.06012680789814749	0.03784374	1.8575447	0.0004913767501420807	-0.019927199967205524	43848	-3.2917723813419286e-07
69706	5362	45143.60744309425	0.0746962147931245	0.07448286572050306	0.005154953498160842	0.08145355928227409	0.06753453584807635	0.039585106	1.8574097	0.0005628300402895547	-0.021375589966773988	43911	-4.4885541328198997e-07
69810	5370	45200.69461393356	0.06850544485906927	0.07232549773271356	0.006223689774735582	0.07340047285470386	0.06169417408772578	0.038710907	1.8572868	0.00048547715836321	-0.0216788287460804	43974	5.356336130191153e-08
69901	5377	45252.988525390625	0.06734634256381347	0.06542966882571005	0.006711087604786075	0.07716254723364199	0.060118458085594025	0.038091704	1.856961	0.0004100740850844886	-0.016257951706647872	44037	-2.2416789025037076e-07
70005	5385	45309.612020492554	0.06798973607859098	0.06753770303319818	0.00816539749163515	0.08039298992973734	0.05748543859058857	0.038053337	1.8565918	0.0004448026217869483	-0.020273872688412665	44100	1.2206381971857638e-07
70109	5393	45366.14719033241	0.0693778571933006	0.0696924113688011	0.007905066048817478	0.07823712547716155	0.05694622516368254	0.03934887	1.8562891	0.0005142084482940845	0.0055558841675519945	44163	9.708288173371216e-09
70200	5400	45418.60885858536	0.06956048613737692	0.06964744461323194	0.004400869310616766	0.07554586255446545	0.06434271252327013	0.039125055	1.8560958	0.0006800372157886159	0.02013650581240654	44226	-3.163192969779516e-07
70304	5408	45475.51629137993	0.07287083751871085	0.07445664724500069	0.0036073061075610913	0.07715842370402892	0.06859254931737706	0.04507489	1.8557022	0.0010993538872571661	0.008474534526467323	44289	-4.256985652872913e-08
70408	5416	45532.41600418091	0.07857098633568943	0.07877876019810798	0.007755488111543966	0.08793540075076124	0.06913491097119326	0.0478948	1.8552011	0.0008527538747875952	0.012159246010705829	44352	2.749235857857357e-07
70512	5424	45589.15238785744	0.0705223984753906	0.07180304773800138	0.0036830416922007127	0.07447129683764209	0.06487951028703064	0.04801883	1.8545705	0.0005099096253979951	0.00025975443422794343	44415	-5.564485983100553e-09
70603	5431	45641.5489821434	0.07152464458286187	0.07074298992687698	0.010597791828667016	0.0841452350972687	0.058536699498663476	0.04808612	1.8539686	0.00048213477915851397	-0.012014148831367493	44478	1.1209793349120645e-07
70707	5439	45698.600724458694	0.06701716882405621	0.06754343770815406	0.005316324449129074	0.072346303129448	0.060116771569104284	0.047827274	1.8529837	0.0005198398817447014	-0.005621473249047995	44541	1.427584440660823e-07
70811	5447	45755.59155511856	0.07119498919785991	0.06860255307990305	0.009688142308812315	0.08686733900906665	0.06274202984121717	0.047632765	1.8522469	0.0004198311174695846	-0.017640419490635394	44604	6.284645037712977e-08
70902	5454	45808.08476138115	0.06500972430960546	0.06171145657802536	0.00748735720000077	0.07500406414010534	0.057487142142770925	0.04806887	1.8515849	0.00043000388017389924	-0.028948937803506852	44667	-9.218885452799697e-07
71006	5462	45865.15358567238	0.06839448054584103	0.06861325622673232	0.004742018946720859	0.07500718986295579	0.061695717557331414	0.048040736	1.8508894	0.0004573350895952899	-0.01753356773406267	44730	1.0762179236678548e-07
71110	5470	45921.87315940857	0.07149372041517683	0.06966738985721518	0.004598821906796377	0.07931610474008054	0.06807852245198984	0.046678565	1.8502634	0.000416835604555672	-0.011585366521030665	44793	6.145900643961255e-08
71201	5477	45974.33758544922	0.0711684779948236	0.07180137722876828	0.004988389124561617	0.07714469835784579	0.06489063038433585	0.046184808	1.8498427	0.00044176485913340004	-0.0009224782325327396	44856	8.775614721567848e-07
71305	5485	46031.11953186989	0.07502438549746754	0.07287859961585368	0.005018255857645485	0.08254282864475958	0.07073958947354608	0.040893257	1.8495656	0.0004805440412019379	0.010500470884144306	44919	-4.269555087255128e-07
71409	5493	46087.75357031822	0.07255336697270863	0.07127051021735223	0.005131904297160018	0.07821336399698492	0.06753604739147805	0.038471483	1.8495235	0.0005051549655036069	-0.005758617632091045	44982	4.630503214198001e-08
71500	5500	46140.05891728401	0.07064441366001929	0.06966270894703537	0.006698587051791583	0.08199496777074676	0.06539976778614172	0.038192756	1.8496345	0.0004989627304894384	-0.004191834479570389	45045	6.4427484680607e-08
71604	5508	46196.826426029205	0.06786484964697101	0.06861110083136113	0.005012205058976957	0.07233298121725568	0.05959172718604857	0.038472604	1.8500532	0.0005133401622879319	0.010346318800002337	45108	-2.8200845547665665e-07
71708	5516	46253.28162884712	0.07000815011356494	0.06700792237757766	0.00646624338311401	0.08039118139623062	0.06383232657762139	0.03830503	1.850709	0.0005232044718286488	-0.002020349530503154	45171	-1.2558909912030458e-08
71812	5524	46309.98853254318	0.06776380199744221	0.06859983402779407	0.006060801390890921	0.07393838844274102	0.05959894978315959	0.03892047	1.851417	0.0004359124900656752	0.007267475640401244	45234	1.1658103393763497e-07
71903	5531	46361.98091626167	0.06702422112247122	0.06754454023017134	0.005537376057358788	0.07448040890482456	0.05959793663110541	0.03910997	1.8521253	0.0004260287845681887	-0.016518113054335117	45297	-9.553938140616225e-07
72007	5539	46418.32197809219	0.07073780968201407	0.07233478736815419	0.006488417451962927	0.07607228807083623	0.06009187604367108	0.039040145	1.8529382	0.0004717691340192687	-0.013106101006269456	45360	-1.7881122826857165e-07
72111	5547	46475.1942858696	0.06732767746282008	0.06754494111922468	0.004296569623460467	0.07391857105408374	0.06276305326463374	0.039565977	1.8539664	0.00046701094775926323	0.007112705931067467	45423	-4.819993626448138e-08
72202	5554	46527.3428068161	0.07031537280932165	0.06808181145531204	0.0039828609173634885	0.07607150308056213	0.06700067491930561	0.040250093	1.8550569	0.0005021549537195824	-0.0011163385957479476	45486	2.5230867461978335e-07
72306	5562	46584.056076049805	0.06626168957396836	0.06807284815557466	0.0037223327807358463	0.06912390162742515	0.06011587054819659	0.040784653	1.8561891	0.0005152549987542443	-0.0061328520253300664	45549	6.366682259173473e-08
72410	5570	46640.89197611809	0.06862705776596809	0.06913502782413171	0.008586696131069332	0.07931537855298608	0.055897509471497596	0.040964164	1.8571801	0.0004648757904942613	0.009882624950259924	45612	-6.851843958877168e-08
72501	5577	46693.163147211075	0.0670180146338232	0.06753344795191053	0.00527135178484832	0.0723497056117722	0.058532099533189115	0.040872946	1.858093	0.0004462423248332925	0.007014994770288468	45675	0.0
72605	5585	46749.637952804565	0.07245777791195694	0.07448050436413475	0.005421191985840821	0.07769407849450996	0.06541452204783961	0.041408706	1.8592243	0.0005124230087676551	-0.005516300853341818	45738	1.0261682992229737e-07
72709	5593	46806.79728078842	0.06403932863751141	0.06538214803311401	0.005247209600093592	0.06914460125248836	0.05799769833679242	0.04107955	1.8607486	0.0005176879360806197	-0.02186878874897957	45801	-1.6044010453519775e-07
72800	5600	46859.11782503128	0.06871109872984402	0.0691408375834834	0.0030710201330303674	0.07127245287462693	0.06381188634673331	0.041655798	1.862196	0.0005410800751997158	-0.01854665675200522	45864	-3.8166124260996526e-08
72904	5608	46915.6941344738	0.07244906807645092	0.0723355704776653	0.005749295985416377	0.07823283631824493	0.06647029561035459	0.04142288	1.863853	0.0004445466298784595	-0.004831347651779652	45927	-4.098892587567349e-07
73008	5616	46972.34267783165	0.06883473530105255	0.06701154504163095	0.007392231286080116	0.08145600291795108	0.06222290410696334	0.040687654	1.865496	0.0004135091601347085	-0.014341789484024047	45990	-2.9116184130373313e-08
73112	5624	47029.032505989075	0.0692445795529876	0.07072446864753644	0.005188165110160813	0.07446105362680436	0.060633286888556785	0.039837338	1.8669347	0.00040460750795318746	-0.015704138576984404	46053	-1.400304689980203e-07
73203	5631	47081.309456825256	0.0699948771191453	0.06861105709942879	0.0032595343463251787	0.0744807284736693	0.06700850389226114	0.038597472	1.8679378	0.0003964204582734965	-0.0020106945931911467	46116	2.739745464941379e-07
73307	5639	47138.48280310631	0.0711945248096298	0.07235070207170637	0.00901808215751807	0.08146666278273582	0.0569493522106515	0.03789772	1.8691378	0.0003933963808231056	0.0016858576983213424	46179	2.3601871546041764e-07
73411	5647	47195.20151472092	0.06712559976740375	0.06913584508626866	0.005146126833554199	0.0723502933175794	0.05905416326039222	0.037226655	1.8703735	0.0004059155660797842	-0.010733745293691754	46242	-1.681617680659997e-07
73502	5654	47247.52313065529	0.06744313752261626	0.06807466312899974	0.005311335768899276	0.07393776796089528	0.06064286220252242	0.03789847	1.87098	0.00044398361584171655	-0.009745531575754285	46305	4.120719788724969e-07
73606	5662	47304.20976281166	0.06913994514460275	0.068073877953061	0.003996353760081139	0.07555141656096676	0.06592832736768683	0.03715001	1.8715017	0.0004933033049746882	-0.0047085465118289	46368	-2.7487897957811924e-08
73710	5670	47360.63797020912	0.06636900713698546	0.06488230449455093	0.002795077867318211	0.06965735740157597	0.0638185386444339	0.036883257	1.8716462	0.0004713992316101212	-0.0120539459772408	46431	7.666605139622362e-08
73801	5677	47412.891505241394	0.06701684829243602	0.06753390687367333	0.005132278211008541	0.07340605480874961	0.059068791050253526	0.036447052	1.8713645	0.0004704614658840001	-0.01556825427338481	46494	-2.2346696271213773e-07
73905	5685	47469.98838853836	0.06552729596948692	0.06646214543063801	0.005126592652052227	0.07074266006810179	0.05852737017757791	0.03691616	1.8708608	0.0004754920685081743	-0.0038456517457962037	46557	-8.153782529163323e-07
74009	5693	47526.537217617035	0.069355100871113	0.0696461571354441	0.005808850941634996	0.07822372343075022	0.06223825551461664	0.038051065	1.8706663	0.0004496058977383655	-0.007577314060181379	46620	-6.01825598245398e-08
74100	5700	47578.903327703476	0.06659004011915547	0.06594534904691161	0.005825247137901469	0.07554443899074154	0.0601114425032069	0.038394935	1.8704089	0.0004356162056501489	-0.014322406128048897	46683	-6.255949114297721e-08
